id,event,date,fighter_name,fighter_weight,fighter_height,fighter_reach,fighter_dob,fighter_kd_differential,fighter_str_differential,fighter_td_differential,fighter_sub_differential,fighter_winrate,fighter_winstreak,fighter_losestreak,fighter_totalfights,fighter_totalwins,fighter_record,fighter_titlefights,fighter_titlewins,fighter_age_deviation,fighter_elo,fighter_opp_avg_elo,fighter_kowin,fighter_koloss,fighter_subwin,fighter_subloss,fighter_udecwin,fighter_udecloss,fighter_sdecwin,fighter_sdecloss,fighter_mdecwin,fighter_mdecloss,opponent_name,opponent_weight,opponent_height,opponent_reach,opponent_dob,opponent_kd_differential,opponent_str_differential,opponent_td_differential,opponent_sub_differential,opponent_winrate,opponent_winstreak,opponent_losestreak,opponent_totalfights,opponent_totalwins,opponent_record,opponent_titlefights,opponent_titlewins,opponent_age_deviation,opponent_elo,opponent_opp_avg_elo,opponent_kowin,opponent_koloss,opponent_subwin,opponent_subloss,opponent_udecwin,opponent_udecloss,opponent_sdecwin,opponent_sdecloss,opponent_mdecwin,opponent_mdecloss,result,method,round,time
,,unknown,Rob Font,,,,"Jun 25, 1987",0.125,25.5625,-0.75,0.125,0.625,0,2,32,20,,0,0,4065,1144.4930044301414,1108.522059215987,6,6,2,2,8,8,0,0,0,0,Deiveson Figueiredo,,,,"Dec 18, 1987",0.7142857142857143,-4.857142857142857,-0.5,1.2142857142857142,0.7142857142857143,0,2,28,20,,12,6,3693,1197.0109455109077,1120.6271735850282,5,5,4,4,3,3,1,1,0,0,unknown,,,
,,unknown,Sean Brady,,,,"Nov 23, 1992",0.16666666666666666,3.8333333333333335,2.1666666666666665,0.6666666666666666,0.8333333333333334,0,2,12,10,,0,0,1800,1143.3556621670257,1102.1817402946933,1,1,2,2,3,3,0,0,0,0,Kelvin Gastelum,,,,"Oct 24, 1991",0.14285714285714285,4.380952380952381,-0.47619047619047616,-0.2857142857142857,0.5714285714285714,2,0,42,24,,4,2,2364,1150.142672744249,1159.4564667530005,3,3,4,4,7,7,6,6,0,0,unknown,,,
,,unknown,Kelvin Gastelum,,,,"Oct 24, 1991",0.14285714285714285,4.380952380952381,-0.47619047619047616,-0.2857142857142857,0.5714285714285714,2,0,42,24,,4,2,2364,1150.142672744249,1159.4564667530005,3,3,4,4,7,7,6,6,0,0,Sean Brady,,,,"Nov 23, 1992",0.16666666666666666,3.8333333333333335,2.1666666666666665,0.6666666666666666,0.8333333333333334,0,2,12,10,,0,0,1800,1143.3556621670257,1102.1817402946933,1,1,2,2,3,3,0,0,0,0,unknown,,,
,,unknown,Joaquim Silva,,,,"Feb 05, 1989",-0.1111111111111111,-10.333333333333334,-1.4444444444444444,0.3333333333333333,0.5555555555555556,0,2,18,10,,0,0,3425,1012.9040695036754,1021.8769129148457,6,6,0,0,1,1,2,2,0,0,Clay Guida,,,,"Dec 08, 1981",0.0,-4.605263157894737,2.026315789473684,-0.3157894736842105,0.5263157894736842,0,2,76,40,,4,2,5978,1058.1951978119137,1090.7311668782447,4,4,12,12,13,13,9,9,0,0,unknown,,,
,,unknown,Clay Guida,,,,"Dec 08, 1981",0.0,-4.605263157894737,2.026315789473684,-0.3157894736842105,0.5263157894736842,0,2,76,40,,4,2,5978,1058.1951978119137,1090.7311668782447,4,4,12,12,13,13,9,9,0,0,Joaquim Silva,,,,"Feb 05, 1989",-0.1111111111111111,-10.333333333333334,-1.4444444444444444,0.3333333333333333,0.5555555555555556,0,2,18,10,,0,0,3425,1012.9040695036754,1021.8769129148457,6,6,0,0,1,1,2,2,0,0,unknown,,,
,,unknown,Dustin Stoltzfus,,,,"Nov 15, 1991",-0.16666666666666666,-3.1666666666666665,0.0,-0.5,0.3333333333333333,0,2,12,4,,0,0,2125,953.6347711240886,1022.2566013963766,2,2,2,2,2,2,0,0,0,0,Punahele Soriano,,,,"Nov 22, 1992",0.7142857142857143,-1.7142857142857142,-1.4285714285714286,-0.14285714285714285,0.5714285714285714,0,2,14,8,,0,0,1885,1015.0738106072135,1016.5862806188301,4,4,0,0,2,2,1,1,0,0,unknown,,,
,,unknown,Punahele Soriano,,,,"Nov 22, 1992",0.7142857142857143,-1.7142857142857142,-1.4285714285714286,-0.14285714285714285,0.5714285714285714,0,2,14,8,,0,0,1885,1015.0738106072135,1016.5862806188301,4,4,0,0,2,2,1,1,0,0,Dustin Stoltzfus,,,,"Nov 15, 1991",-0.16666666666666666,-3.1666666666666665,0.0,-0.5,0.3333333333333333,0,2,12,4,,0,0,2125,953.6347711240886,1022.2566013963766,2,2,2,2,2,2,0,0,0,0,unknown,,,
,,unknown,Miesha Tate,,,,"Aug 18, 1986",-0.15,-6.3,0.5,0.45,0.6,0,4,40,24,,12,6,3991,1053.620955361346,1035.914411899649,2,2,7,7,10,10,0,0,1,1,Julia Avila,,,,"May 11, 1988",0.25,3.5,-0.75,-0.5,0.75,2,0,8,6,,0,0,2974,1042.4479432192159,962.4292862974667,1,1,1,1,2,2,0,0,0,0,unknown,,,
,,unknown,Julia Avila,,,,"May 11, 1988",0.25,3.5,-0.75,-0.5,0.75,2,0,8,6,,0,0,2974,1042.4479432192159,962.4292862974667,1,1,1,1,2,2,0,0,0,0,Miesha Tate,,,,"Aug 18, 1986",-0.15,-6.3,0.5,0.45,0.6,0,4,40,24,,12,6,3991,1053.620955361346,1035.914411899649,2,2,7,7,10,10,0,0,1,1,unknown,,,
,,unknown,Drakkar Klose,,,,"Mar 09, 1988",0.1111111111111111,12.11111111111111,0.3333333333333333,-0.4444444444444444,0.7777777777777778,4,0,18,14,,0,0,3436,1139.0755820372895,1040.2930950032578,2,2,0,0,6,6,1,1,0,0,Joe Solecki,,,,"Aug 27, 1993",-0.14285714285714285,7.857142857142857,1.7142857142857142,1.1428571428571428,0.8571428571428571,4,0,14,12,,0,0,1649,1129.2417842467082,1018.3243955296541,0,0,3,3,2,2,1,1,1,1,unknown,,,
,,unknown,Joe Solecki,,,,"Aug 27, 1993",-0.14285714285714285,7.857142857142857,1.7142857142857142,1.1428571428571428,0.8571428571428571,4,0,14,12,,0,0,1649,1129.2417842467082,1018.3243955296541,0,0,3,3,2,2,1,1,1,1,Drakkar Klose,,,,"Mar 09, 1988",0.1111111111111111,12.11111111111111,0.3333333333333333,-0.4444444444444444,0.7777777777777778,4,0,18,14,,0,0,3436,1139.0755820372895,1040.2930950032578,2,2,0,0,6,6,1,1,0,0,unknown,,,
,,unknown,Jared Gooden,,,,"Dec 05, 1993",0.2,-24.8,-0.8,-0.4,0.2,0,4,10,2,,0,0,1563,932.1805098876337,1035.924669672145,1,1,0,0,4,4,0,0,0,0,Wellington Turman,,,,"Jul 22, 1996",-0.125,-9.375,-0.25,0.25,0.375,0,4,16,6,,0,0,708,975.949757270726,1044.264935059687,2,2,1,1,3,3,2,2,0,0,unknown,,,
,,unknown,Wellington Turman,,,,"Jul 22, 1996",-0.125,-9.375,-0.25,0.25,0.375,0,4,16,6,,0,0,708,975.949757270726,1044.264935059687,2,2,1,1,3,3,2,2,0,0,Jared Gooden,,,,"Dec 05, 1993",0.2,-24.8,-0.8,-0.4,0.2,0,4,10,2,,0,0,1563,932.1805098876337,1035.924669672145,1,1,0,0,4,4,0,0,0,0,unknown,,,
,,unknown,Brendan Allen,,,,"Dec 28, 1995",0.15384615384615385,0.5384615384615384,-0.23076923076923078,0.8461538461538461,0.8461538461538461,10,0,26,22,,0,0,915,1235.2048834700477,1063.2357133332118,3,3,7,7,3,3,0,0,0,0,Paul Craig,,,,"Nov 27, 1987",-0.125,-2.125,0.5,0.625,0.5625,2,0,32,18,,0,0,3896,1123.8014035201543,1063.319124470312,7,7,7,7,1,1,0,0,0,0,unknown,,,
,,unknown,Paul Craig,,,,"Nov 27, 1987",-0.125,-2.125,0.5,0.625,0.5625,2,0,32,18,,0,0,3896,1123.8014035201543,1063.319124470312,7,7,7,7,1,1,0,0,0,0,Brendan Allen,,,,"Dec 28, 1995",0.15384615384615385,0.5384615384615384,-0.23076923076923078,0.8461538461538461,0.8461538461538461,10,0,26,22,,0,0,915,1235.2048834700477,1063.2357133332118,3,3,7,7,3,3,0,0,0,0,unknown,,,
,,unknown,Michael Morales,,,,"Jun 24, 1999",0.75,18.5,0.75,-0.25,1.0,8,0,8,8,,0,0,352,1119.3242249020375,1014.8614719504079,2,2,0,0,2,2,0,0,0,0,Jake Matthews,,,,"Aug 19, 1994",0.05555555555555555,10.444444444444445,0.7222222222222222,0.05555555555555555,0.6666666666666666,2,0,36,24,,0,0,1446,1128.2930551645961,1036.841436194795,3,3,8,8,5,5,2,2,0,0,unknown,,,
,,unknown,Jake Matthews,,,,"Aug 19, 1994",0.05555555555555555,10.444444444444445,0.7222222222222222,0.05555555555555555,0.6666666666666666,2,0,36,24,,0,0,1446,1128.2930551645961,1036.841436194795,3,3,8,8,5,5,2,2,0,0,Michael Morales,,,,"Jun 24, 1999",0.75,18.5,0.75,-0.25,1.0,8,0,8,8,,0,0,352,1119.3242249020375,1014.8614719504079,2,2,0,0,2,2,0,0,0,0,unknown,,,
,,unknown,Chase Hooper,,,,"Sep 13, 1999",-0.625,15.375,0.125,1.25,0.625,2,0,16,10,,0,0,475,1033.2129689130156,983.2795270697803,3,3,1,1,4,4,0,0,0,0,Jordan Leavitt,,,,"Jun 02, 1995",0.14285714285714285,5.285714285714286,0.14285714285714285,-0.42857142857142855,0.7142857142857143,2,0,14,10,,0,0,1005,1076.616277987597,1009.6566028452526,2,2,3,3,1,1,1,1,0,0,unknown,,,
,,unknown,Jordan Leavitt,,,,"Jun 02, 1995",0.14285714285714285,5.285714285714286,0.14285714285714285,-0.42857142857142855,0.7142857142857143,2,0,14,10,,0,0,1005,1076.616277987597,1009.6566028452526,2,2,3,3,1,1,1,1,0,0,Chase Hooper,,,,"Sep 13, 1999",-0.625,15.375,0.125,1.25,0.625,2,0,16,10,,0,0,475,1033.2129689130156,983.2795270697803,3,3,1,1,4,4,0,0,0,0,unknown,,,
,,unknown,Amanda Ribas,,,,"Aug 26, 1993",-0.2222222222222222,16.444444444444443,1.4444444444444444,0.4444444444444444,0.6666666666666666,0,2,18,12,,0,0,1769,1084.613491717157,1061.529432964918,2,2,2,2,4,4,1,1,0,0,Luana Pinheiro,,,,"Nov 18, 1992",0.5,1.75,1.5,0.25,1.0,8,0,8,8,,0,0,1973,1101.8238639955848,960.3950854460452,1,1,0,0,1,1,1,1,0,0,unknown,,,
,,unknown,Luana Pinheiro,,,,"Nov 18, 1992",0.5,1.75,1.5,0.25,1.0,8,0,8,8,,0,0,1973,1101.8238639955848,960.3950854460452,1,1,0,0,1,1,1,1,0,0,Amanda Ribas,,,,"Aug 26, 1993",-0.2222222222222222,16.444444444444443,1.4444444444444444,0.4444444444444444,0.6666666666666666,0,2,18,12,,0,0,1769,1084.613491717157,1061.529432964918,2,2,2,2,4,4,1,1,0,0,unknown,,,
,,unknown,Joanderson Brito,,,,"Feb 11, 1995",0.2,6.8,1.2,-0.8,0.8,6,0,10,8,,0,0,1242,1083.9290471211375,992.2001684189548,2,2,1,1,2,2,0,0,0,0,Jonathan Pearce,,,,"May 01, 1992",0.0,24.714285714285715,2.5714285714285716,-0.14285714285714285,0.8571428571428571,10,0,14,12,,0,0,2048,1149.8330431414176,1027.8925051058902,4,4,1,1,2,2,0,0,0,0,unknown,,,
,,unknown,Jonathan Pearce,,,,"May 01, 1992",0.0,24.714285714285715,2.5714285714285716,-0.14285714285714285,0.8571428571428571,10,0,14,12,,0,0,2048,1149.8330431414176,1027.8925051058902,4,4,1,1,2,2,0,0,0,0,Joanderson Brito,,,,"Feb 11, 1995",0.2,6.8,1.2,-0.8,0.8,6,0,10,8,,0,0,1242,1083.9290471211375,992.2001684189548,2,2,1,1,2,2,0,0,0,0,unknown,,,
,,unknown,Jose Johnson,,,,"May 20, 1995",0.0,5.0,-6.333333333333333,-1.0,0.3333333333333333,0,2,6,2,,0,0,1186,972.0519383052152,1007.6380241298697,0,0,1,1,2,2,0,0,0,0,Chad Anheliger,,,,"Dec 01, 1986",1.0,3.0,-3.6666666666666665,1.0,0.6666666666666666,0,2,6,4,,0,0,3942,1025.1715111504013,1001.8554197339441,1,1,0,0,1,1,1,1,0,0,unknown,,,
,,unknown,Chad Anheliger,,,,"Dec 01, 1986",1.0,3.0,-3.6666666666666665,1.0,0.6666666666666666,0,2,6,4,,0,0,3942,1025.1715111504013,1001.8554197339441,1,1,0,0,1,1,1,1,0,0,Jose Johnson,,,,"May 20, 1995",0.0,5.0,-6.333333333333333,-1.0,0.3333333333333333,0,2,6,2,,0,0,1186,972.0519383052152,1007.6380241298697,0,0,1,1,2,2,0,0,0,0,unknown,,,
,,unknown,Trey Ogden,,,,"Nov 14, 1989",0.0,-22.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,2,6,2,,0,0,3073,984.1363640480719,1055.054356255336,0,0,0,0,2,2,1,1,0,0,Nikolas Motta,,,,"Feb 08, 1993",-0.25,-9.0,0.0,0.0,0.5,0,2,8,4,,0,0,1961,1001.6443852429677,1019.6051441398722,3,3,0,0,1,1,0,0,0,0,unknown,,,
,,unknown,Nikolas Motta,,,,"Feb 08, 1993",-0.25,-9.0,0.0,0.0,0.5,0,2,8,4,,0,0,1961,1001.6443852429677,1019.6051441398722,3,3,0,0,1,1,0,0,0,0,Trey Ogden,,,,"Nov 14, 1989",0.0,-22.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,2,6,2,,0,0,3073,984.1363640480719,1055.054356255336,0,0,0,0,2,2,1,1,0,0,unknown,,,
,,unknown,Alex Pereira,,,,"Jul 07, 1987",0.16666666666666666,16.333333333333332,-1.1666666666666667,-0.16666666666666666,0.8333333333333334,2,0,12,10,,4,2,4046,1181.9971147699116,1182.7236258150908,4,4,0,0,1,1,1,1,0,0,Jiri Prochazka,,,,"Oct 14, 1992",0.6666666666666666,5.0,-1.6666666666666667,-0.3333333333333333,1.0,6,0,6,6,,2,2,1707,1130.235636355997,1163.8176467460137,2,2,1,1,0,0,0,0,0,0,unknown,,,
,,unknown,Jiri Prochazka,,,,"Oct 14, 1992",0.6666666666666666,5.0,-1.6666666666666667,-0.3333333333333333,1.0,6,0,6,6,,2,2,1707,1130.235636355997,1163.8176467460137,2,2,1,1,0,0,0,0,0,0,Alex Pereira,,,,"Jul 07, 1987",0.16666666666666666,16.333333333333332,-1.1666666666666667,-0.16666666666666666,0.8333333333333334,2,0,12,10,,4,2,4046,1181.9971147699116,1182.7236258150908,4,4,0,0,1,1,1,1,0,0,unknown,,,
,,unknown,Tom Aspinall,,,,"Apr 11, 1993",0.42857142857142855,11.0,0.5714285714285714,0.2857142857142857,0.8571428571428571,2,0,14,12,,0,0,1934,1170.2251171895557,1095.804512028869,5,5,2,2,0,0,0,0,0,0,Sergei Pavlovich,,,,"May 13, 1992",1.0,10.428571428571429,-0.14285714285714285,0.0,0.8571428571428571,12,0,14,12,,0,0,2176,1197.8182654637467,1117.8317585364264,7,7,0,0,0,0,0,0,0,0,unknown,,,
,,unknown,Sergei Pavlovich,,,,"May 13, 1992",1.0,10.428571428571429,-0.14285714285714285,0.0,0.8571428571428571,12,0,14,12,,0,0,2176,1197.8182654637467,1117.8317585364264,7,7,0,0,0,0,0,0,0,0,Tom Aspinall,,,,"Apr 11, 1993",0.42857142857142855,11.0,0.5714285714285714,0.2857142857142857,0.8571428571428571,2,0,14,12,,0,0,1934,1170.2251171895557,1095.804512028869,5,5,2,2,0,0,0,0,0,0,unknown,,,
,,unknown,Jessica Andrade,,,,"Sep 25, 1991",-0.04,12.28,0.72,-0.24,0.6,0,6,50,30,,8,2,2512,1108.891374429972,1077.483651064403,9,9,7,7,7,7,2,2,0,0,Mackenzie Dern,,,,"Mar 24, 1993",0.09090909090909091,-9.909090909090908,0.45454545454545453,1.2727272727272727,0.7272727272727273,2,0,22,16,,0,0,1889,1117.0338836827916,1024.3694281225576,0,0,4,4,4,4,2,2,1,1,unknown,,,
,,unknown,Mackenzie Dern,,,,"Mar 24, 1993",0.09090909090909091,-9.909090909090908,0.45454545454545453,1.2727272727272727,0.7272727272727273,2,0,22,16,,0,0,1889,1117.0338836827916,1024.3694281225576,0,0,4,4,4,4,2,2,1,1,Jessica Andrade,,,,"Sep 25, 1991",-0.04,12.28,0.72,-0.24,0.6,0,6,50,30,,8,2,2512,1108.891374429972,1077.483651064403,9,9,7,7,7,7,2,2,0,0,unknown,,,
,,unknown,Benoit Saint Denis,,,,"Dec 18, 1995",0.6,2.6,2.2,0.4,0.8,8,0,10,8,,0,0,995,1103.2555524522736,1030.592255143458,2,2,2,2,1,1,0,0,0,0,Matt Frevola,,,,"Jun 11, 1990",0.2,1.3,0.0,0.0,0.6,6,0,20,12,,0,0,2892,1104.7020760119856,1033.7600931929169,5,5,1,1,2,2,1,1,0,0,unknown,,,
,,unknown,Matt Frevola,,,,"Jun 11, 1990",0.2,1.3,0.0,0.0,0.6,6,0,20,12,,0,0,2892,1104.7020760119856,1033.7600931929169,5,5,1,1,2,2,1,1,0,0,Benoit Saint Denis,,,,"Dec 18, 1995",0.6,2.6,2.2,0.4,0.8,8,0,10,8,,0,0,995,1103.2555524522736,1030.592255143458,2,2,2,2,1,1,0,0,0,0,unknown,,,
,,unknown,Diego Lopes,,,,"Dec 30, 1994",0.0,-25.0,-2.6666666666666665,3.3333333333333335,0.3333333333333333,2,0,6,2,,0,0,1320,995.2953084589494,1083.3108000835316,0,0,1,1,2,2,0,0,0,0,Pat Sabatini,,,,"Nov 09, 1990",0.16666666666666666,5.5,1.6666666666666667,1.0,0.8333333333333334,2,0,12,10,,0,0,2783,1104.6277125854992,1015.6623030598874,1,1,2,2,3,3,0,0,0,0,unknown,,,
,,unknown,Pat Sabatini,,,,"Nov 09, 1990",0.16666666666666666,5.5,1.6666666666666667,1.0,0.8333333333333334,2,0,12,10,,0,0,2783,1104.6277125854992,1015.6623030598874,1,1,2,2,3,3,0,0,0,0,Diego Lopes,,,,"Dec 30, 1994",0.0,-25.0,-2.6666666666666665,3.3333333333333335,0.3333333333333333,2,0,6,2,,0,0,1320,995.2953084589494,1083.3108000835316,0,0,1,1,2,2,0,0,0,0,unknown,,,
,,unknown,Loopy Godinez,,,,"Sep 06, 1993",0.1111111111111111,6.666666666666667,2.888888888888889,1.1111111111111112,0.6666666666666666,6,0,18,12,,0,0,1842,1088.0590799376628,999.3807888862175,0,0,2,2,5,5,2,2,0,0,Tabatha Ricci,,,,"Feb 21, 1995",-0.2,-4.0,3.0,0.2,0.8,8,0,10,8,,0,0,1225,1094.639222499564,1006.5869107071798,1,1,1,1,3,3,0,0,0,0,unknown,,,
,,unknown,Tabatha Ricci,,,,"Feb 21, 1995",-0.2,-4.0,3.0,0.2,0.8,8,0,10,8,,0,0,1225,1094.639222499564,1006.5869107071798,1,1,1,1,3,3,0,0,0,0,Loopy Godinez,,,,"Sep 06, 1993",0.1111111111111111,6.666666666666667,2.888888888888889,1.1111111111111112,0.6666666666666666,6,0,18,12,,0,0,1842,1088.0590799376628,999.3807888862175,0,0,2,2,5,5,2,2,0,0,unknown,,,
,,unknown,Mateusz Rebecki,,,,"Nov 03, 1992",0.6666666666666666,29.0,1.6666666666666667,0.6666666666666666,1.0,6,0,6,6,,0,0,2065,1086.7394107796433,989.0387463400256,1,1,1,1,1,1,0,0,0,0,Roosevelt Roberts,,,,"Feb 11, 1994",-0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.5555555555555556,0,4,18,10,,0,0,928,1032.2444930379206,1021.3966349013034,1,1,4,4,3,3,0,0,0,0,unknown,,,
,,unknown,Roosevelt Roberts,,,,"Feb 11, 1994",-0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.5555555555555556,0,4,18,10,,0,0,928,1032.2444930379206,1021.3966349013034,1,1,4,4,3,3,0,0,0,0,Mateusz Rebecki,,,,"Nov 03, 1992",0.6666666666666666,29.0,1.6666666666666667,0.6666666666666666,1.0,6,0,6,6,,0,0,2065,1086.7394107796433,989.0387463400256,1,1,1,1,1,1,0,0,0,0,unknown,,,
,,unknown,Nazim Sadykhov,,,,"May 16, 1994",0.0,6.0,-1.3333333333333333,0.3333333333333333,1.0,6,0,6,6,,0,0,1527,1082.0572190966536,971.0588689597454,2,2,1,1,0,0,0,0,0,0,Viacheslav Borshchev,,,,"Jan 08, 1992",1.0,11.2,-4.8,-0.2,0.6,2,0,10,6,,0,0,2330,1023.2065010810494,998.366272656796,3,3,0,0,2,2,0,0,0,0,unknown,,,
,,unknown,Viacheslav Borshchev,,,,"Jan 08, 1992",1.0,11.2,-4.8,-0.2,0.6,2,0,10,6,,0,0,2330,1023.2065010810494,998.366272656796,3,3,0,0,2,2,0,0,0,0,Nazim Sadykhov,,,,"May 16, 1994",0.0,6.0,-1.3333333333333333,0.3333333333333333,1.0,6,0,6,6,,0,0,1527,1082.0572190966536,971.0588689597454,2,2,1,1,0,0,0,0,0,0,unknown,,,
,,unknown,Jared Gordon,,,,"Sep 06, 1988",-0.15384615384615385,23.46153846153846,0.38461538461538464,-0.5384615384615384,0.5384615384615384,0,2,26,14,,0,0,3521,1078.617638661758,1060.4261556336407,4,4,1,1,6,6,1,1,0,0,Mark Madsen,,,,"Sep 23, 1984",-0.2,-5.0,1.8,-0.4,0.8,0,2,10,8,,0,0,4797,1100.3985538393542,1064.932859604089,1,1,1,1,2,2,1,1,0,0,unknown,,,
,,unknown,Mark Madsen,,,,"Sep 23, 1984",-0.2,-5.0,1.8,-0.4,0.8,0,2,10,8,,0,0,4797,1100.3985538393542,1064.932859604089,1,1,1,1,2,2,1,1,0,0,Jared Gordon,,,,"Sep 06, 1988",-0.15384615384615385,23.46153846153846,0.38461538461538464,-0.5384615384615384,0.5384615384615384,0,2,26,14,,0,0,3521,1078.617638661758,1060.4261556336407,4,4,1,1,6,6,1,1,0,0,unknown,,,
,,unknown,John Castaneda,,,,"Dec 18, 1991",0.5,-6.666666666666667,0.3333333333333333,0.16666666666666666,0.6666666666666666,2,0,12,8,,0,0,2365,1057.367926272467,1014.3453172201271,2,2,1,1,3,3,0,0,0,0,Kyung Ho Kang,,,,"Sep 09, 1987",0.25,2.1666666666666665,0.9166666666666666,0.5,0.6666666666666666,4,0,24,16,,0,0,3940,1132.7208504542377,1017.3997466215438,0,0,4,4,3,3,4,4,0,0,unknown,,,
,,unknown,Kyung Ho Kang,,,,"Sep 09, 1987",0.25,2.1666666666666665,0.9166666666666666,0.5,0.6666666666666666,4,0,24,16,,0,0,3940,1132.7208504542377,1017.3997466215438,0,0,4,4,3,3,4,4,0,0,John Castaneda,,,,"Dec 18, 1991",0.5,-6.666666666666667,0.3333333333333333,0.16666666666666666,0.6666666666666666,2,0,12,8,,0,0,2365,1057.367926272467,1014.3453172201271,2,2,1,1,3,3,0,0,0,0,unknown,,,
,,unknown,Jamall Emmers,,,,"Jul 24, 1989",0.0,13.166666666666666,1.3333333333333333,-0.16666666666666666,0.3333333333333333,0,2,12,4,,0,0,3263,961.7235191440927,1019.5382029659098,1,1,1,1,2,2,2,2,0,0,Dennis Buzukja,,,,"Oct 01, 1997",0.3333333333333333,-21.333333333333332,-0.6666666666666666,0.0,0.3333333333333333,0,2,6,2,,0,0,314,977.9018619774213,1028.8321032866859,0,0,0,0,3,3,0,0,0,0,unknown,,,
,,unknown,Dennis Buzukja,,,,"Oct 01, 1997",0.3333333333333333,-21.333333333333332,-0.6666666666666666,0.0,0.3333333333333333,0,2,6,2,,0,0,314,977.9018619774213,1028.8321032866859,0,0,0,0,3,3,0,0,0,0,Jamall Emmers,,,,"Jul 24, 1989",0.0,13.166666666666666,1.3333333333333333,-0.16666666666666666,0.3333333333333333,0,2,12,4,,0,0,3263,961.7235191440927,1019.5382029659098,1,1,1,1,2,2,2,2,0,0,unknown,,,
,,unknown,Jailton Almeida,,,,"Jun 26, 1991",0.0,17.833333333333332,2.0,0.8333333333333334,1.0,12,0,12,12,,0,0,2519,1167.9321404509647,1021.6297654002163,2,2,4,4,0,0,0,0,0,0,Derrick Lewis,,,,"Feb 07, 1985",0.18518518518518517,0.14814814814814814,-1.1851851851851851,-0.2962962962962963,0.6666666666666666,2,0,54,36,,4,0,4926,1171.7611822854753,1105.129437690409,21,21,2,2,2,2,2,2,0,0,unknown,,,
,,unknown,Derrick Lewis,,,,"Feb 07, 1985",0.18518518518518517,0.14814814814814814,-1.1851851851851851,-0.2962962962962963,0.6666666666666666,2,0,54,36,,4,0,4926,1171.7611822854753,1105.129437690409,21,21,2,2,2,2,2,2,0,0,Jailton Almeida,,,,"Jun 26, 1991",0.0,17.833333333333332,2.0,0.8333333333333334,1.0,12,0,12,12,,0,0,2519,1167.9321404509647,1021.6297654002163,2,2,4,4,0,0,0,0,0,0,unknown,,,
,,unknown,Nicolas Dalby,,,,"Nov 16, 1984",-0.36363636363636365,7.545454545454546,-0.2727272727272727,-0.18181818181818182,0.5454545454545454,6,0,22,12,,0,0,4967,1118.9060130768,1042.2695505752426,0,0,0,0,7,7,2,2,0,0,Gabriel Bonfim,,,,"Aug 20, 1997",0.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.0,6,0,6,6,,0,0,349,1094.1416436173627,1016.5178607757352,0,0,3,3,0,0,0,0,0,0,unknown,,,
,,unknown,Gabriel Bonfim,,,,"Aug 20, 1997",0.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.0,6,0,6,6,,0,0,349,1094.1416436173627,1016.5178607757352,0,0,3,3,0,0,0,0,0,0,Nicolas Dalby,,,,"Nov 16, 1984",-0.36363636363636365,7.545454545454546,-0.2727272727272727,-0.18181818181818182,0.5454545454545454,6,0,22,12,,0,0,4967,1118.9060130768,1042.2695505752426,0,0,0,0,7,7,2,2,0,0,unknown,,,
,,unknown,Rodrigo Nascimento,,,,"Nov 26, 1992",-0.3333333333333333,-3.1666666666666665,0.5,0.5,0.6666666666666666,4,0,12,8,,0,0,2007,1089.2392764055282,1015.6061247448514,1,1,2,2,0,0,2,2,0,0,Don'Tale Mayes,,,,"Jan 16, 1992",0.0,-4.1,-0.6,-0.3,0.5,2,0,20,10,,0,0,2336,1043.3271449068272,1017.7098362637882,5,5,2,2,2,2,0,0,0,0,unknown,,,
,,unknown,Don'Tale Mayes,,,,"Jan 16, 1992",0.0,-4.1,-0.6,-0.3,0.5,2,0,20,10,,0,0,2336,1043.3271449068272,1017.7098362637882,5,5,2,2,2,2,0,0,0,0,Rodrigo Nascimento,,,,"Nov 26, 1992",-0.3333333333333333,-3.1666666666666665,0.5,0.5,0.6666666666666666,4,0,12,8,,0,0,2007,1089.2392764055282,1015.6061247448514,1,1,2,2,0,0,2,2,0,0,unknown,,,
,,unknown,Rinat Fakhretdinov,,,,"Sep 28, 1991",0.6666666666666666,25.0,4.0,0.3333333333333333,1.0,6,0,6,6,,0,0,2474,1099.5130357673322,1035.311021984716,0,0,1,1,2,2,0,0,0,0,Elizeu Zaleski dos Santos,,,,"Dec 11, 1986",-0.23076923076923078,17.076923076923077,-1.1538461538461537,0.15384615384615385,0.7692307692307693,4,0,26,20,,0,0,4198,1163.2248921033538,1034.6695849531927,4,4,1,1,4,4,4,4,0,0,unknown,,,
,,unknown,Elizeu Zaleski dos Santos,,,,"Dec 11, 1986",-0.23076923076923078,17.076923076923077,-1.1538461538461537,0.15384615384615385,0.7692307692307693,4,0,26,20,,0,0,4198,1163.2248921033538,1034.6695849531927,4,4,1,1,4,4,4,4,0,0,Rinat Fakhretdinov,,,,"Sep 28, 1991",0.6666666666666666,25.0,4.0,0.3333333333333333,1.0,6,0,6,6,,0,0,2474,1099.5130357673322,1035.311021984716,0,0,1,1,2,2,0,0,0,0,unknown,,,
